MR Padj NES Cancer Median_ICR_High Median_ICR_Low
RBPMS 0.00447561591993625 -1.60831348684992 LGG 0.0483680431948834 -0.045570903712101
BTAF1 0.0050691164016564 -1.75457802929624 LGG -0.0479181408313383 0.0326254400902171
PLK3 0.00519435119163222 1.62815013079048 LGG 0.0831170712873603 -0.0543176074547871
NAMPT 0.00527016528241604 1.65082779697637 LGG 0.107663973691038 -0.0654090076675461
EP300 0.00543615390799196 -1.45494767965536 LGG -0.024089924597906 0.0234099191336392
CARF 0.00581148246709457 -1.73555706603571 LGG -0.10191003506522 0.0386018867587125
ZNF16 0.0058661372045368 -1.74114770244145 LGG -0.0137394292393174 0.00507365762062783
ZNF436 0.00616358676009889 -1.63665037186984 LGG 0.0674864766516094 -0.0301082534413899
IGSF1 0.00621979491667593 -1.5933648640866 LGG -0.0222761538235824 0.0103304866803931
PTTG1 0.0062337578903642 1.51214416141218 LGG 0.0633175791045815 -0.0625775686174591
NOG 0.00667331075067747 1.67387490453731 LGG -0.193124207014274 0.0806469439177543
FOXS1 0.00699720706681791 1.70497991072215 LGG 0.0618823695811539 -0.051415483429369
TCERG1 0.0076781813832088 -1.68752341998728 LGG -0.0473436748800912 0.0329427582774007
H2AFJ 0.00769331381090616 -1.68192090713649 LGG 0.0625784974460126 -0.0387394637830294
DNAJC17 0.00785006826557709 -1.43185713817151 LGG -0.0116863713127075 0.0153120437161212
BCL3 0.00796894694372319 1.72701686104349 LGG 0.100375021673316 -0.0851512961238716
ZBTB3 0.00904301480761809 -1.62041457625698 LGG -0.0513573968594863 0.0217817767378217
HOXD11 0.00927139237446402 1.62920912272359 LGG 0.0844913355855551 -0.083945978315399
HOXA3 0.0114053572516025 -1.60353912742575 LGG 0.073934300711093 -0.0985440847218084
PNN 0.0116434696098116 -1.52044432801172 LGG -0.00901253261655306 0.0126381883907199
TWSG1 0.0133247588424437 -1.62879417834663 LGG 0.101174347809313 -0.0608876108605061
SMARCC2 0.0135861920574606 -1.39820149130956 LGG -0.0478785335964466 0.0272329800254242
VEGFA 0.0149942726733444 -1.55782225939739 LGG 0.05319532824979 -0.0390199567675336
ZNF81 0.0151516769687304 -1.60646912706813 LGG -0.00547419194413329 0.00977538051457282
ING5 0.01516004459727 -1.51296143170971 LGG -0.0585243571865259 0.0398298819864306
ZNF431 0.0152454919733822 -1.72525463671956 LGG -0.00648551106395256 0.022123776142684
ZBTB26 0.0154053607454175 -1.56474752354563 LGG -0.0345294731057967 0.0223533992023836
TLR4 0.0162290919011941 1.58498705853176 LGG -0.0161595082076095 0.00994314083757557
CRYM 0.0178719980042247 -1.69450346320142 LGG -0.10750725066461 0.0461599316356911
ZNF785 0.0182282204710886 -1.70806405184759 LGG -0.0320909276971102 0.0209456621548713
ELK3 0.0203878182237975 1.43338363157541 LGG 0.137423781514496 -0.066863196800302
RPS6KA4 0.0234679751440416 1.42111495539253 LGG 0.0615729506836115 -0.0256721611842004
CAV1 0.0253155717478106 1.38469580156668 LGG 0.071455244571492 -0.0635823141722787
ZNF414 0.0259339126190329 -1.5171516971319 LGG -0.0235113786230482 0.0105313983766297
PATZ1 0.0268487436970589 -1.2970271581378 LGG -0.0946678189737946 0.0521959068546212
DEPDC1 0.0269098061858958 1.41444140029041 LGG 0.0845993721736953 -0.0571395472545379
ZNF141 0.0269116313309307 -1.66177136559866 LGG -0.0277769039197546 0.0294380205944154
CDK5R1 0.0272946201144523 1.6541681048347 LGG -0.126188738458424 0.0458972792020332
NOTCH4 0.0279102220897748 -1.41439511232547 LGG 0.0321421529511264 -0.0301535115029333
NR2C1 0.0279908743090008 -1.63605918721995 LGG -0.053156947176228 0.0315868656649188
PCSK6 0.02831868732763 -1.64436403135847 LGG -0.0678289360372694 0.0342381465094488
KAT6B 0.0284010098993418 -1.60673724535888 LGG -0.0955354047405078 0.0502023371019788
GREM2 0.0298119541638274 -1.64301986036388 LGG -0.100656510496349 0.03272648980425
TIAL1 0.0301231828671727 -1.454729700831 LGG -0.0459486574653625 0.0253704446595942
HEXB 0.0356296144305461 1.57726782641328 LGG 0.131227472837299 -0.0733591400382051
TAF1D 0.0386726546406214 -1.4019275528633 LGG -0.0482864011505699 0.0201346910296418
SPP1 0.0386726546406214 1.62608354761097 LGG 0.0992277215996253 -0.0438223532403724
FOXJ1 0.0387179785816139 -1.63323196337204 LGG 0.0577433528044736 -0.0351771816925047
TEAD3 0.040748536532596 -1.59617733620641 LGG 0.0924065554889046 -0.0454859073707692
HOXC11 0.0412225127358049 -1.54941956272245 LGG 0.0754736912031131 -0.0962122376393923
SERPINE1 0.0420248649148542 1.54406829448463 LGG 0.0744071766538326 -0.0490310708989252
PDPK1 0.0437920750183485 -1.47763457030384 LGG -0.0637725619834928 0.0142223758243379
ZNF512 0.0478890557884369 -1.54304879593763 LGG -0.0172714019931084 0.0012265396833642
CD4 2.47609090446725e-05 2.97725806055401 KIRC 0.0920179618142633 -0.0504041600284958
DDR2 2.47609090446725e-05 2.50695779172817 KIRC -0.011752547389356 0.00320407938101611
ICAM1 2.47609090446725e-05 2.15643322224381 KIRC 0.0349011968685473 -0.0202704497093159
ITGB2 2.47609090446725e-05 3.12782628553053 KIRC 0.101239676460556 -0.0598334298117873
CMKLR1 2.47609090446725e-05 2.95923017931602 KIRC 0.0513737946749597 -0.027838316514204
IL16 2.47609090446725e-05 2.86475787942549 KIRC 0.0883301471970831 -0.056946860351994
EBF1 2.47609090446725e-05 1.93102225803502 KIRC -0.0297769920549616 0.0134766357622518
HCK 2.47609090446725e-05 3.04875390433028 KIRC 0.0725796358758585 -0.0514230771179563
PLEK 2.47609090446725e-05 3.11964924561685 KIRC 0.117778983368801 -0.070918113962457
NLRP3 2.47609090446725e-05 2.50606095640629 KIRC 0.0501121901196876 -0.0245315822805684
NFAM1 2.47609090446725e-05 3.01946932176999 KIRC 0.089439696709092 -0.0477979756187291
TRIM22 2.47609090446725e-05 2.29059346542983 KIRC 0.0820080412573162 -0.0436454363062076
IKZF1 2.47609090446725e-05 2.93381132607199 KIRC 0.134097720537357 -0.0762448336229419
ORC1 2.47609090446725e-05 1.80188575918442 KIRC 0.0503775765441871 -0.0272289201947746
NCF1 2.47609090446725e-05 3.07645737095039 KIRC 0.0962090823497727 -0.0643900422731076
MNDA 2.47609090446725e-05 3.07013015495092 KIRC 0.0916088106732457 -0.0615675259593611
FLI1 2.47609090446725e-05 2.26615428920897 KIRC 0.0392724201583568 -0.00969972044026403
CD28 2.47609090446725e-05 2.9110687591923 KIRC 0.0810200290535403 -0.0543135209855083
ZNF469 2.47609090446725e-05 2.47076390341486 KIRC 0.0173454143949413 -0.0190368038981506
LGALS9 2.47609090446725e-05 1.95570883368629 KIRC 0.0772219034860858 -0.0525863676610928
LILRB4 2.47609090446725e-05 3.08394927366538 KIRC 0.103492285979591 -0.0787789089923608
TGFB1I1 2.47609090446725e-05 2.11882502271971 KIRC -0.0311733943164945 0.00735409073214948
ACVRL1 2.47609090446725e-05 2.05406273451171 KIRC -0.043920260302542 0.0372164390898901
CARD16 2.47609090446725e-05 2.24283679076773 KIRC 0.0814268446104816 -0.0603963761664929
ENG 2.47609090446725e-05 1.98185950042094 KIRC -0.0209661944727205 0.0166105513170514
MSC 2.47609090446725e-05 2.44129128090833 KIRC 0.0259936252947628 -0.0385938419509985
TFEC 2.47609090446725e-05 2.4397934496137 KIRC 0.0581585796251148 0.000371232127603918
KLHL6 2.47609090446725e-05 2.24960079394498 KIRC 0.0946302128145623 -0.0425568344247344
S1PR1 2.47609090446725e-05 1.90039810978537 KIRC -0.0267835925395515 0.0292255210276689
NLRC3 2.47609090446725e-05 2.84700661804693 KIRC 0.104309252188916 -0.0496546172671741
APOE 2.47609090446725e-05 2.35481215922197 KIRC 0.062308688783186 -0.0415787647797086
FOXM1 2.47609090446725e-05 1.97442657397595 KIRC 0.0186149818940678 -0.0462615521725631
CDT1 2.47609090446725e-05 1.94434083829586 KIRC 0.029159293809326 -0.0188256379724882
SLA2 2.47609090446725e-05 3.07833685288341 KIRC 0.218459128855472 -0.15363240508218
SOX7 2.47609090446725e-05 2.1076472002925 KIRC -0.0376778918216588 0.00794427662795781
IRF1 2.47609090446725e-05 2.71721100272886 KIRC 0.11695119696731 -0.067236412639647
TMIGD3 2.47609090446725e-05 2.68904016771245 KIRC 0.0775327294814471 -0.0548347825463985
CCNA2 2.47609090446725e-05 1.90812703806066 KIRC 0.0626761867773812 -0.0399020878860717
AURKB 2.47609090446725e-05 1.87235616771542 KIRC 0.0579369969208638 -0.0447722580551187
IRF4 2.47609090446725e-05 2.94621546388981 KIRC 0.109447078989714 -0.0738550106976075
RAMP3 2.47609090446725e-05 1.94639743719177 KIRC -0.0127190017440407 0.0241760841268235
PYHIN1 2.47609090446725e-05 3.05173452606161 KIRC 0.150989277812666 -0.101818439650109
TNFAIP3 2.47609090446725e-05 2.02390714553326 KIRC 0.0689938993489483 -0.0464702169618171
DACT1 2.47609090446725e-05 2.18687233657495 KIRC -0.0231096100138116 0.023450013730722
SCML4 2.47609090446725e-05 2.85859968868105 KIRC 0.134038881796265 -0.0917661062011551
ZNF831 2.47609090446725e-05 2.90246646076731 KIRC 0.143307119684675 -0.0804496334128798
PSME2 2.47609090446725e-05 2.04546205517668 KIRC 0.0857488661996718 -0.0598579230281157
NLRC5 2.47609090446725e-05 2.74145902877159 KIRC 0.0916854977644752 -0.0406109482891446
PSMB9 2.47609090446725e-05 2.88110521125872 KIRC 0.150201125287421 -0.0902905566395465
S100A8 2.47609090446725e-05 2.31321585926091 KIRC 0.00808443661036862 -0.0119958612051742
PSMB8 2.47609090446725e-05 2.41713488535012 KIRC 0.0870953359581419 -0.0650122549598731
GAS6 2.47609090446725e-05 1.91997012973848 KIRC -0.0408838068007382 0.0240870425518925
STAT1 2.47609090446725e-05 2.61821114299382 KIRC 0.124638186900424 -0.069178176032389
CIITA 2.47609090446725e-05 2.55789768682716 KIRC 0.0986646468229483 -0.0475814906463082
SLC11A1 2.47609090446725e-05 2.35339168141698 KIRC 0.0492504925133051 -0.0336046362840345
SP140 2.47609090446725e-05 2.82636800740591 KIRC 0.148851382908355 -0.0985301346578645
TBX21 2.47609090446725e-05 2.8938353229517 KIRC 0.0762232723168981 -0.0642291546920808
PARP14 2.47609090446725e-05 2.45181931547649 KIRC 0.101939971334962 -0.0632702891131952
BATF2 2.47609090446725e-05 2.64053287440837 KIRC 0.0877264191998239 -0.0473556485671922
SPIB 2.47609090446725e-05 2.41411329255571 KIRC 0.0879657641366406 -0.0628765552892667
AKNA 2.47609090446725e-05 2.00009119774252 KIRC 0.112394896113109 -0.069842154381604
LPXN 2.47609090446725e-05 2.23656627713998 KIRC 0.136972514892374 -0.0924105842229025
POU2AF1 2.47609090446725e-05 2.52775499114807 KIRC 0.0658969437265005 -0.0632584577310159
KLF9 2.47609090446725e-05 2.08411291081797 KIRC -0.0456552574589885 0.0499129724875174
GAS7 2.47609090446725e-05 2.07535202001486 KIRC 0.0781815941248202 -0.0426338450032169
CD40LG 2.47609090446725e-05 2.71601838639012 KIRC 0.0670717059284066 -0.0453857307375553
ETV7 2.47609090446725e-05 1.94884751636498 KIRC 0.104208303920955 -0.0593066033036883
CD74 2.47609090446725e-05 2.70579925674245 KIRC 0.131462358585489 -0.0736173081594741
FASLG 2.47609090446725e-05 2.76838519740383 KIRC 0.179482283621679 -0.112738716313445
PARP9 2.47609090446725e-05 2.4198806103856 KIRC 0.092471642205718 -0.0520558537352665
DDX58 2.47609090446725e-05 2.39748313930768 KIRC 0.0575258385904351 -0.012692576218589
FOXP3 2.47609090446725e-05 2.69295781731905 KIRC 0.0981631407071925 -0.0703612745717353
CXCL10 2.47609090446725e-05 2.7474762152475 KIRC 0.0952207795565164 -0.0540805438709516
STAT4 2.47609090446725e-05 2.45756720678465 KIRC 0.105961242881369 -0.0743256279782078
PIM2 2.47609090446725e-05 2.53537520650367 KIRC 0.0644127617919526 -0.0526506185127905
ZNF683 2.47609090446725e-05 2.61493223334546 KIRC 0.0606328163687751 -0.0495053224913946
OSM 2.47609090446725e-05 2.53581944297889 KIRC 0.0152462899064881 -0.016164113294251
PARP15 2.47609090446725e-05 2.32041477921693 KIRC 0.11040780447645 -0.0643792520683232
EIF2AK2 2.47609090446725e-05 2.06991523541737 KIRC 0.0299424610150693 -0.00822723359232706
LYL1 2.47609090446725e-05 2.06370247760229 KIRC 0.0478847964627386 -0.0327870861539471
ZMYND15 2.47609090446725e-05 2.18008101589133 KIRC 0.0903959523697592 -0.0555224107571624
TRIM21 2.47609090446725e-05 2.01082240918291 KIRC 0.0537318182488322 -0.0121627446514104
CD38 2.70779518299965e-05 2.05318684267027 KIRC 0.125561232437957 -0.0777587700403623
IPPK 3.6405047904264e-05 1.6667308125573 KIRC -0.00547312070896587 0.0547150780250689
KCTD1 3.69276726690032e-05 1.67643945922645 KIRC -0.0710390449657314 0.0188826633276377
ERBB4 3.74605745532255e-05 -2.11318356313346 KIRC -0.067579705553456 0.0118807737120819
TCF15 3.76397515654322e-05 -2.18938313686351 KIRC -0.0523211146669356 0.0184227761595702
PLK1 3.77830256795762e-05 1.77976040080868 KIRC 0.0328799455524076 -0.0533618811991641
SP100 3.89464460052262e-05 1.81564724224065 KIRC 0.0718229320626372 -0.042268491719099
ZNF345 3.94305341774736e-05 -2.2790176199052 KIRC -0.0290236563574017 0.0219542493710229
ZNF44 4.28278186756805e-05 -2.10149098120771 KIRC -0.00933673047781838 0.020488076141898
NR4A3 4.28278186756805e-05 1.99209421713037 KIRC -0.0356347998918633 0.00199127013564358
EMX2 4.33642689674978e-05 -2.33633265641563 KIRC -0.0577256933092224 0.0604334329794033
NR3C2 4.42103854462825e-05 -1.98352899439168 KIRC -0.0618031331217485 0.043649806171986
OGT 4.42103854462825e-05 -2.22620341612562 KIRC 0.0396267874558945 0.00945284207639995
PABPC1L 4.42103854462825e-05 -2.23362153278287 KIRC 0.0453440064552201 -0.0077834339579465
TGFBR3 4.42103854462825e-05 -2.05914416236757 KIRC -0.0508797029497108 0.0342434721917292
SIRT7 4.42322979184281e-05 -1.87996091789708 KIRC 0.0661709475687067 -0.041861465096599
ZNF91 4.42917115740159e-05 -2.23824125627873 KIRC -0.015003398926059 0.0157248968293801
ATOH8 4.43051881631933e-05 -2.21495672876118 KIRC -0.0304599791940924 0.0303394264040951
PTAFR 4.45284791659556e-05 1.86703075713035 KIRC 0.0884567827678898 -0.0327412738416661
PSMB10 4.4994292847457e-05 1.91576235954802 KIRC 0.119802352620515 -0.0833734648167763
ZNF852 4.51558802780577e-05 -2.17908379874268 KIRC -0.0140404644510005 0.0182050159003619
CDK5RAP3 4.51558802780577e-05 -2.06666137856945 KIRC 0.0283252541238372 -0.00896788896618199
HDAC10 4.51558802780577e-05 -2.14227755257991 KIRC 0.037904880525214 -0.0219636408576404
HTRA1 4.57281837191517e-05 1.93980780820172 KIRC -0.0591024928294337 0.00325978375066326
TSSK4 4.679633720913e-05 -2.25023208321129 KIRC -0.000790708984949537 0.0218855670305487
CCNL2 4.679633720913e-05 -2.77553887247907 KIRC 0.0356798182063241 -0.018925611964839
OVOL1 4.679633720913e-05 -2.17284583361305 KIRC -0.021395670833769 0.0354544403256551
ADGRF1 4.679633720913e-05 -2.3393407601656 KIRC -0.0451749596640032 -0.0157005603833879
GRHL2 4.74486433929056e-05 -1.75407857383916 KIRC -0.0460588574566879 -0.00662168931035326
RUNX1T1 4.74486433929056e-05 1.76657206600251 KIRC -0.0307678356019948 0.0188317478041088
ZNF692 4.74486433929056e-05 -2.37952506306775 KIRC 0.0331115928394851 -0.0168956006286989
CDH1 4.74486433929056e-05 -2.24298591185354 KIRC -0.0139295626089957 0.0236982298664596
CEBPA 4.74486433929056e-05 -2.30319683844755 KIRC 0.0820758514544203 -0.0453189814561753
TBX2 4.74486433929056e-05 -1.66251097886928 KIRC -0.0420115402801434 0.0216740380625818
TLE2 4.74486433929056e-05 -2.15382102496086 KIRC -0.0622038661780694 0.0298664824211564
EPCAM 4.74486433929056e-05 -2.33599326585367 KIRC -0.0407125217583175 0.0441839544265017
MYCL 4.83507286436138e-05 -2.55144526073284 KIRC 0.0494330797426021 -0.0320738923836489
ZNF385A 4.84970120597651e-05 -2.07718472404559 KIRC 0.0726410765000833 -0.0445031567425622
IRF6 4.9324067924612e-05 -1.98937585120997 KIRC -0.0383486236810407 0.0188487116347466
GRHL3 4.9324067924612e-05 -2.66383590284319 KIRC -0.0218149443839612 0.0117022190639236
ATP8B1 5.018775452119e-05 -2.32776476767278 KIRC -0.0295768369811344 0.0206698167229066
MECOM 5.06858281798175e-05 -2.29742773517637 KIRC -0.0557146239394867 0.0112003542372143
ERBB2 5.07305333917968e-05 -2.77967561820126 KIRC -0.00592906672244155 0.0552069511377599
BEND5 5.07305333917968e-05 -1.72352497163553 KIRC -0.0290810138715853 0.00583967759614682
JUP 5.07305333917968e-05 -1.59028818878138 KIRC -0.0639005571955398 0.0610384204762929
BCL6B 5.29156412064877e-05 1.80727797248983 KIRC -0.0573865172042028 0.044564487467455
TRAK1 5.53922991700865e-05 -2.74327458840693 KIRC -0.0245984035127219 0.0273676485828571
GATA2 6.6612419980866e-05 -2.06287657388652 KIRC -0.0633709229808048 0.0405693496903953
PRKN 6.6612419980866e-05 -2.04226709865228 KIRC -0.0643173374401965 0.0181351538709883
ZNF805 6.6612419980866e-05 -1.71904427115085 KIRC -0.0205733866396706 0.0265186993894144
BMP5 7.39569464918637e-05 -1.95858021176828 KIRC -0.0478403441176653 0.0167142820237608
THRB 7.71783672374076e-05 -2.06833621666726 KIRC -0.0424516255945414 0.0465389304248771
PLXND1 8.03302770207351e-05 1.60754230176667 KIRC -0.0121448445255629 0.0115203395939702
ZNF821 8.0810092787459e-05 -1.59502263064073 KIRC -0.0398310693043998 0.0112723621156153
DLGAP5 9.46974225760089e-05 1.72484792226669 KIRC 0.0374151313144334 -0.0346273625074582
NOD2 0.000124664272855919 1.66564517150254 KIRC 0.125175833795036 -0.076075168813121
TESC 0.00014191821258888 -1.60068341265377 KIRC -0.00166855089164817 0.0164851445614845
ZNF660 0.000152823746190322 -1.78535839206696 KIRC -0.00518700138998042 0.0314131811580959
TRIM14 0.000178917374582943 1.8888295150756 KIRC 0.0710274649611121 -0.0483860872826349
RORC 0.000183880891512576 -1.72345709421799 KIRC -0.0347455678478141 0.0373108019634779
PRKCB 0.000186499185357697 1.96549951861956 KIRC 0.0950913466934252 -0.0507610375167367
RRM2 0.000217376060687163 1.79674833792767 KIRC 0.0405161870039412 -0.0473567234811176
TXK 0.000234773063280858 -1.85130013498406 KIRC 0.0957322098924656 -0.0405427751124704
ZNF83 0.000298186344373845 -1.94240091157263 KIRC 0.0219906832393758 -0.0377427910436276
PRKCZ 0.000308249430773986 -1.62225900504176 KIRC -0.0177722668370439 0.0304620015657225
TGFB2 0.000337728715918171 1.76588494028659 KIRC -0.0313325918663076 0.0167826852606783
ESRRG 0.000391931251836159 -1.95477893121661 KIRC -0.0375661016817853 0.0254069621797656
RCOR1 0.00043302080934164 1.74690022901665 KIRC -0.0364257790239372 0.0444517753117589
EDA 0.000783471667847029 -1.88200788409753 KIRC -0.0552245004231927 0.0364398014577387
ITGA6 0.000822278015965048 1.64701744466947 KIRC -0.0770466635043059 0.0804593900483108
CENPF 0.000855787239609317 1.66542371945845 KIRC 0.0494827808580548 -0.0572118247802338
ZNF468 0.000880001173658487 -1.87631970646181 KIRC -0.0215083793137885 0.0117889392653175
TCF4 0.00101271781841968 1.5986867458544 KIRC -0.0154914222187468 0.0167599474857001
ASF1B 0.00109521462047465 1.60072011273977 KIRC 0.0379723849777622 -0.0227426274540358
ZNF366 0.00155612963672551 1.63335387979544 KIRC -0.0400397419027549 0.0330426598461211
PRAME 0.00165260977072241 -1.58607727044999 KIRC 0.0194465744703245 -0.0667006422073132
ERG 0.00187561293440517 1.68921151663465 KIRC -0.0496907350420605 0.0350063968823254
AIM2 0.00254142521500603 1.5707979560529 KIRC 0.160136932712363 -0.112263511384053
GATA5 0.00256130967265247 1.66011516333128 KIRC -0.0161308692528125 0.0245063899368096
SALL2 0.00279950176434816 -1.83600411794004 KIRC -0.0792416422224422 0.0358135374614944
STAT2 0.00383747891072617 1.8039473041328 KIRC 0.0791122581569198 -0.0537893347561063
TLR6 0.00392684800214849 1.60650653440096 KIRC 0.0954832058893822 -0.0522443513636603
ZNF696 0.00401480427026127 -1.6917194029867 KIRC -0.00683902271019704 0.0183133372974664
ZNF276 0.00447561591993625 -1.64175719208709 KIRC 0.0443220287331073 0.0065830380322173
HELZ2 0.00513409114249357 1.59237698839208 KIRC 0.0353043885472809 -0.00741366902202108
ZNF765 0.00607135076818584 -1.71486914473586 KIRC -0.0135597621834605 0.00316448995531713
PTTG1 0.0062337578903642 1.51214416141218 KIRC 0.0635306554181397 -0.0629409542008726
ZNF837 0.00643408968588813 -1.66689444329936 KIRC -0.0195570768819711 -0.0109377961023812
GTF2I 0.00667331075067747 -1.38374048616701 KIRC -0.0161193346984366 0.0358485305430483
TCERG1 0.0076781813832088 -1.68752341998728 KIRC 0.040622842288439 -0.0248340939759216
BCL3 0.00796894694372319 1.72701686104349 KIRC 0.0267673286667455 -0.0286868698745119
NEK4 0.00870048163380473 -1.67123084695662 KIRC -0.0243074186663865 0.0249557967397815
ZNF214 0.00888069913917708 -1.7001931260798 KIRC -0.0224541508775089 0.0119937848098088
HOXD11 0.00927139237446402 1.62920912272359 KIRC -0.0448715435828143 -0.0128373645847091
BIRC5 0.0100690464979517 1.49537396637291 KIRC 0.0297704146147062 -0.0350776024071224
ZNF627 0.0121262268511997 -1.71140200153758 KIRC -0.036751110220356 0.0171912127328393
NEDD4L 0.0136473469750603 -1.69477421104546 KIRC -0.0313438005918855 0.0394783041841554
ING5 0.01516004459727 -1.51296143170971 KIRC -0.0190858537751713 0.0336208865206302
EBF2 0.0152845371769063 1.63530911074123 KIRC -0.0463851869393915 0.0244359058867483
TLR4 0.0162290919011941 1.58498705853176 KIRC 0.0462471374866487 -0.0178663701966375
ELK3 0.0203878182237975 1.43338363157541 KIRC -0.0279883978392992 0.0124800571220596
TMBIM6 0.0211499957322497 -1.56545819566043 KIRC -0.000157388927407069 0.0218335674037188
MYEF2 0.0223297588856421 -1.45972759074 KIRC -0.0271441921896259 0.0380822812445962
RPS6KA4 0.0234679751440416 1.42111495539253 KIRC 0.0567168837431705 -0.0302428824022544
KIAA1549 0.0251583201586688 -1.58035890864204 KIRC -0.0326247740072919 0.0158035835313765
DEPDC1 0.0269098061858958 1.41444140029041 KIRC 0.0244648703997408 -0.0373933672639574
XCL1 0.0269116313309307 -1.44607355764494 KIRC 0.10096696944183 -0.0701729273615595
NOTCH4 0.0279102220897748 -1.41439511232547 KIRC -0.0305170737340553 0.029724418800671
ZNF423 0.0293149252655353 -1.47350001634154 KIRC -0.0591047823474302 0.0282586783773627
SMARCC1 0.0302687873609786 -1.64130769925416 KIRC -0.00386623146299505 0.0117266700831385
CIDEC 0.0350975053474541 1.56320678126956 KIRC 0.0265310904447044 -0.078722389244381
ZNF582 0.0377768414713638 -1.5662772962374 KIRC -0.0248836335027545 0.0258848654405544
PDPK1 0.0437920750183485 -1.47763457030384 KIRC -0.0263691015113128 0.0275506129952146
CD4 2.47609090446725e-05 2.97725806055401 PAAD 0.0579361462059251 -0.060219528432805
FGFR1 2.47609090446725e-05 1.73408897164703 PAAD 0.0378159734498649 -0.0476235359646872
ZEB2 2.47609090446725e-05 2.42204932944686 PAAD 0.0684982424035262 -0.0542244639467462
CAVIN1 2.47609090446725e-05 2.26973121507492 PAAD 0.0620705712822848 -0.0430328103028067
PRRX1 2.47609090446725e-05 2.51979252019847 PAAD 0.050279677112215 -0.0719166030268438
DDR2 2.47609090446725e-05 2.50695779172817 PAAD 0.0471811525844468 -0.0578763450490412
ICAM1 2.47609090446725e-05 2.15643322224381 PAAD 0.0739127573402985 -0.0723923966981371
TGFB3 2.47609090446725e-05 2.40009385437505 PAAD 0.0540490991169956 -0.0637826795025772
MEF2C 2.47609090446725e-05 2.02953086062022 PAAD 0.0463967077903915 -0.0490322756914326
ITGB2 2.47609090446725e-05 3.12782628553053 PAAD 0.0671982431957491 -0.0877953575601621
ZEB1 2.47609090446725e-05 1.84470551566811 PAAD 0.0657220014878232 -0.0630301471703851
FBN1 2.47609090446725e-05 2.72309344367204 PAAD 0.0503397265945607 -0.056400946758224
BNC2 2.47609090446725e-05 2.53487303453817 PAAD 0.0520791516593679 -0.0652518176025834
CMKLR1 2.47609090446725e-05 2.95923017931602 PAAD 0.0559976557305149 -0.0556213848128637
IL16 2.47609090446725e-05 2.86475787942549 PAAD 0.0535946765355805 -0.061056419908022
CD86 2.47609090446725e-05 2.83830606954374 PAAD 0.0672192371114603 -0.0799292193648962
IRF8 2.47609090446725e-05 2.93718356295537 PAAD 0.0706558354592988 -0.0861998406050508
EBF1 2.47609090446725e-05 1.93102225803502 PAAD 0.0376861428748083 -0.0383359406593068
HCK 2.47609090446725e-05 3.04875390433028 PAAD 0.0471818782295613 -0.0796824755986752
PLEK 2.47609090446725e-05 3.11964924561685 PAAD 0.051272697330559 -0.0670385028783783
NLRP3 2.47609090446725e-05 2.50606095640629 PAAD 0.0593047950368829 -0.060061767665102
ZNF521 2.47609090446725e-05 2.26418160875936 PAAD 0.0486329688842123 -0.0595370094771369
SPI1 2.47609090446725e-05 3.14637250328024 PAAD 0.0324936491634003 -0.0638971977570294
BTK 2.47609090446725e-05 3.11942640465331 PAAD 0.0661930833860918 -0.0726586835959499
AEBP1 2.47609090446725e-05 2.8724370286077 PAAD 0.0534086068593905 -0.0603415049354457
FSTL1 2.47609090446725e-05 1.81104788463084 PAAD 0.0526459318291143 -0.0517529636937296
NFAM1 2.47609090446725e-05 3.01946932176999 PAAD 0.0621541371960868 -0.0643401098997635
RHOH 2.47609090446725e-05 3.1226711244623 PAAD 0.0708837870469276 -0.0802015560025433
TRIM22 2.47609090446725e-05 2.29059346542983 PAAD 0.0574381581361816 -0.0992681414580184
IKZF1 2.47609090446725e-05 2.93381132607199 PAAD 0.0731200955797796 -0.0594481129305349
NCF1 2.47609090446725e-05 3.07645737095039 PAAD 0.0684454383479059 -0.0780383241667017
MNDA 2.47609090446725e-05 3.07013015495092 PAAD 0.0573154218537762 -0.0724694922026913
HTRA3 2.47609090446725e-05 2.59693019161952 PAAD 0.0665873549192581 -0.0753534093030787
PTGIS 2.47609090446725e-05 1.80821370754024 PAAD 0.110308381072454 -0.0865150624226683
LMCD1 2.47609090446725e-05 2.16105791272606 PAAD 0.0602426291909325 -0.0895383359284284
FLI1 2.47609090446725e-05 2.26615428920897 PAAD 0.0574117567432531 -0.056772756383695
FGF7 2.47609090446725e-05 2.40864852714045 PAAD 0.0391734576728525 -0.0617069316944007
HAVCR2 2.47609090446725e-05 3.07077908456394 PAAD 0.0461407417025263 -0.0636995928300895
GREM1 2.47609090446725e-05 2.64338487886537 PAAD 0.0521502907692411 -0.0986088193142841
RUNX3 2.47609090446725e-05 2.45963828649046 PAAD 0.0599582253529756 -0.117439253125169
CD28 2.47609090446725e-05 2.9110687591923 PAAD 0.0748024536687943 -0.0715473629690664
ZNF469 2.47609090446725e-05 2.47076390341486 PAAD 0.0553244007307641 -0.0557537974193317
LGALS9 2.47609090446725e-05 1.95570883368629 PAAD 0.00188188108122409 0.0195741112753522
DCN 2.47609090446725e-05 2.50544056233608 PAAD 0.0606750548333045 -0.0802514754155397
LILRB4 2.47609090446725e-05 3.08394927366538 PAAD 0.0592785612694945 -0.0568129975922258
ACVRL1 2.47609090446725e-05 2.05406273451171 PAAD 0.053018319156173 -0.0499975739063719
ENG 2.47609090446725e-05 1.98185950042094 PAAD 0.0592647057978732 -0.0601971290067127
