TF Padj NES TopMR Cancer Avg_ICR_High Avg_ICR_Low
MYOCD 2.13159196447793e-05 2.1079116333378 1 PAAD 0.0380893943583127 -0.0623602003474982
STAT1 2.13159196447793e-05 2.20501229531166 1 PAAD 0.0281374270081367 -0.0687536707144231
PSMB9 2.13159196447793e-05 2.36799580993091 1 PAAD 0.00635101570052697 -0.0430283156601796
BCL6B 2.13159196447793e-05 2.26543794861223 1 PAAD 0.050346220814941 -0.0721418877288122
HAND2 2.13159196447793e-05 1.95739075561719 1 PAAD 0.0533483452463517 -0.0914443329622538
NTRK3 2.13159196447793e-05 2.30292104120402 1 PAAD 0.0273767769533452 -0.0501630833503586
ITGA8 2.13159196447793e-05 2.05378303144638 1 PAAD 0.0352929162274039 -0.0517476233713492
FGF7 2.13159196447793e-05 2.54185208017467 1 PAAD 0.0445402017287175 -0.0691914430529668
SOX17 2.13159196447793e-05 2.23764164229302 1 PAAD 0.0645485505275453 -0.0911143171932341
FABP4 2.13159196447793e-05 2.49672595419396 1 PAAD 0.0462596035371005 -0.0819425202538733
ZFPM2 2.13159196447793e-05 2.55015632061248 1 PAAD 0.04812712943668 -0.0855912541874636
EOMES 2.13159196447793e-05 3.0494954826082 1 PAAD 0.0650174971755997 -0.0995458954667221
CD40LG 2.13159196447793e-05 2.95538995644787 1 PAAD 0.0562407762492928 -0.0806691363727984
PTF1A 2.13159196447793e-05 2.20213934043095 1 PAAD -0.00789627281641658 -0.0233565739091913
SPIB 2.13159196447793e-05 1.97643921252004 1 PAAD 0.0442848311812411 -0.0803086167647405
COL1A1 2.13159196447793e-05 2.57279904901068 1 PAAD 0.0444837767241672 -0.0758098805430988
PARP14 2.13159196447793e-05 2.32362636813187 1 PAAD 0.0230666675801832 -0.0650304446312619
CHRD 2.13159196447793e-05 1.95934463035718 1 PAAD 0.0543167557466916 -0.0832522238463335
TLR4 2.13159196447793e-05 2.62641760889917 1 PAAD 0.0302902475438993 -0.0554494030319463
TBX21 2.13159196447793e-05 3.07250657359628 1 PAAD 0.0644003892772682 -0.0755582576744303
APOE 2.13159196447793e-05 2.39936784704167 1 PAAD 0.0438587804677645 -0.0790269094124562
TMIGD3 2.13159196447793e-05 2.44126097275542 1 PAAD 0.0305977518280431 -0.0544964146708666
PARP15 2.13159196447793e-05 2.60441673506636 1 PAAD 0.0475247050797252 -0.0698770728532227
RBPJL 2.13159196447793e-05 2.25377216656028 1 PAAD 0.0132019677523406 -0.0625874970399071
PYGO1 2.13159196447793e-05 2.08076072517701 1 PAAD 0.0352832649622987 -0.0593644944762465
PSMB8 2.13159196447793e-05 2.16675135433219 1 PAAD -0.000523106142698492 -0.0231469449405523
POU2AF1 2.13159196447793e-05 2.7487830912326 1 PAAD 0.0450191781398661 -0.0598633367415931
GDF6 2.13159196447793e-05 2.59859385424489 1 PAAD 0.0586567802956823 -0.10708569537288
TNFSF4 2.13159196447793e-05 2.01719077482602 1 PAAD 0.0126462648988673 -0.0411527912555743
EDNRB 2.13159196447793e-05 2.04061452882402 1 PAAD 0.0308599459704604 -0.0341653861161605
LPXN 2.13159196447793e-05 2.43525953804412 1 PAAD 0.0468943566318953 -0.0887519251575394
SLA2 2.13159196447793e-05 2.78724638205608 1 PAAD 0.0678633912090494 -0.0854213380844875
PIM2 2.13159196447793e-05 2.85683650385818 1 PAAD 0.0480019151104562 -0.0847302419151437
FOXP3 2.13159196447793e-05 2.80327318548953 1 PAAD 0.0725441571535338 -0.0990677603694241
AFF3 2.13159196447793e-05 2.17398238425586 1 PAAD 0.0252268576460248 -0.0269668430769616
CD74 2.13159196447793e-05 2.40412434810381 1 PAAD 0.0639574172193037 -0.0870185760855438
EIF2AK2 2.13159196447793e-05 1.99529401146077 1 PAAD 0.00242491267304694 -0.0452097948880473
FGF10 2.13159196447793e-05 2.50708868681716 1 PAAD 0.0513081316113504 -0.0841006374803663
CYR61 2.13159196447793e-05 2.54302036490703 1 PAAD 0.0482632231839023 -0.074123365354573
BACH2 2.13159196447793e-05 2.27843243455451 1 PAAD 0.0423675790450154 -0.0672874625306416
TLR2 2.13159196447793e-05 2.30612016375333 1 PAAD 0.0438618637216807 -0.0765926794675135
CD80 2.13159196447793e-05 2.55539009530056 1 PAAD 0.0300552249946484 -0.0648108259221503
EBF2 2.13159196447793e-05 2.20165067903616 1 PAAD 0.0447034889953746 -0.0615141749336324
ADGRG3 2.13159196447793e-05 2.48730847973386 1 PAAD 0.0315187606900776 -0.0486889556104683
LMCD1 2.13159196447793e-05 2.03942411529682 1 PAAD 0.0569727789705569 -0.0904396059264784
FASLG 2.13159196447793e-05 2.63024546608324 1 PAAD 0.0681746714079022 -0.097328924565075
IL6 2.13159196447793e-05 2.15185778595807 1 PAAD 0.0513875571841938 -0.06705671209976
PAX5 2.13159196447793e-05 2.86351955749822 1 PAAD 0.0298689113591132 -0.0410842064892512
SMYD1 2.13159196447793e-05 1.9565742649746 1 PAAD -0.0192798433457783 -0.0113848453784454
NR4A3 2.13159196447793e-05 2.43158203225116 1 PAAD 0.0617735142974001 -0.0949540024377406
S100A8 2.13159196447793e-05 2.59858119128277 1 PAAD 0.0350893819463989 -0.0638875310120432
AICDA 2.13159196447793e-05 2.66884497207613 1 PAAD 0.054936109036297 -0.0810336418603981
FZD1 2.13159196447793e-05 2.06315953682891 1 PAAD 0.0310164045015452 -0.0753838210853447
FOSB 2.13159196447793e-05 2.26802942717337 1 PAAD 0.0548199785884463 -0.0854857863046021
CREM 2.13159196447793e-05 2.10167893183569 1 PAAD 0.0518237576342745 -0.0696284001673887
PRDM6 2.13159196447793e-05 2.19466855714215 1 PAAD 0.0270924580699775 -0.0585273986424804
LEP 2.13159196447793e-05 2.33957074934863 1 PAAD 0.0324077813902955 -0.0465051024919308
ZNF101 2.15538597687887e-05 2.48888159532051 1 PAAD 0.0254959849219308 -0.0274849940288733
CXCL10 2.15538597687887e-05 2.57078938710745 1 PAAD 0.0443313907298454 -0.089719625857309
ZFHX4 2.15739921995848e-05 2.35626377891648 1 PAAD 0.0100916886356838 -0.0468132457992554
IRF1 2.15739921995848e-05 2.28404344731509 1 PAAD 0.0087001835341695 -0.0527514784061655
ADIPOQ 2.16557381908672e-05 2.34143313732616 1 PAAD 0.0422251852796196 -0.069244165379579
GDF10 2.16557381908672e-05 2.08792576731495 1 PAAD 0.0452882293052864 -0.06302221784446
THRSP 2.16557381908672e-05 2.19934185422375 1 PAAD 0.0299593722746035 -0.0455909792140111
IRF7 2.18579454552593e-05 2.12324694906804 1 PAAD 0.00916754479546012 -0.0497357513020832
GATA1 2.19437005493539e-05 2.06930247816159 1 PAAD 0.0440457610550296 -0.107638825013931
CIDEA 2.199271001046e-05 2.31315293381295 1 PAAD 0.0228201371209364 -0.0326831070721234
IFNG 2.199271001046e-05 2.42693789897328 1 PAAD 0.060091984170945 -0.100502986405136
NLRP12 2.24595562401137e-05 2.33364361892238 1 PAAD 0.0837843082713904 -0.169988923114293
CSF2 2.25091841954388e-05 2.11838270950644 1 PAAD 0.0207726939169187 -0.0531152791870616
MIXL1 2.25091841954388e-05 2.16252396933021 1 PAAD 0.0427591325825 -0.0700823956079796
S100A12 2.26867793814103e-05 2.18756405533043 1 PAAD 0.025525304626979 -0.0396416416259037
PADI4 2.33249938663574e-05 2.22345726482849 1 PAAD 0.0618019747534507 -0.0765815813536798
HEYL 3.23989415311714e-05 1.72713684816126 1 PAAD 0.0370377330130292 -0.070741908048544
DAB2 3.44281057817066e-05 1.90478794280052 1 PAAD 0.0410165862642637 -0.0613760159715823
PLK3 3.5735285840372e-05 1.97087925628659 1 PAAD 0.0351921199874581 -0.0627004333569917
KDM5D 3.60626492884567e-05 -2.20078632062381 1 PAAD 0.0251047112416988 -0.0374912595337747
TBL1Y 3.64435874098781e-05 -2.26735969933413 1 PAAD 0.0124058225651543 -0.00433128018129909
RHOQ 3.64435874098781e-05 1.95678168809114 1 PAAD 0.040496038162636 -0.0658352882901075
NR4A1 3.64435874098781e-05 1.94494805435691 1 PAAD 0.0511965944411633 -0.079598880431398
USP9Y 3.75207355593165e-05 -2.22831511434162 1 PAAD 0.00947753957145387 -0.00951716063415433
PTAFR 3.80096333384925e-05 2.01984387078099 1 PAAD 0.0444620700734691 -0.0939452453589134
AR 3.80096333384925e-05 2.13955457378356 1 PAAD 0.0484885324500556 -0.0746636579703285
ZNF579 3.80096333384925e-05 -2.197170252285 1 PAAD -0.075292020643986 0.0264646616090621
ZNF658 4.20358894084209e-05 -2.03587587183932 1 PAAD -0.0426102732183522 0.0432251265355212
HFE2 4.20905836754919e-05 -2.03651197161713 1 PAAD -0.0687669302184753 0.0430245858823149
MEOX2 4.21850260122144e-05 2.04974525961469 1 PAAD 0.0637927119608244 -0.0772641554596035
TCF23 4.26315608580226e-05 2.0752992444679 1 PAAD 0.0752847658309516 -0.109746615101433
KDM5C 4.27078441600417e-05 -2.11613717961392 1 PAAD 0.0221673415800171 -0.020026349765052
ZNF117 4.34956966663755e-05 -2.00730655835862 1 PAAD -0.0162100328618157 -0.00141267581932774
SCRT2 4.39851525262235e-05 -2.43290116398513 1 PAAD -0.0205328833813342 0.0149732238447556
BOLA1 4.46029034764812e-05 -2.00363983928386 1 PAAD -0.0743682854405803 0.0358985666951104
ZNF91 4.46029034764812e-05 -1.98791197821661 1 PAAD -0.0483381937446015 0.0521921715024128
IRX1 4.46029034764812e-05 -2.60675394081404 1 PAAD 0.0176593306138633 -0.0358600163152026
ARX 4.46029034764812e-05 -2.10921710715782 1 PAAD -0.00564473615333062 -0.00503079649611248
UCN 4.46029034764812e-05 -2.34283327196396 1 PAAD -0.0470809692186167 0.0421243034931943
PHF21B 4.46029034764812e-05 -2.12363760762442 1 PAAD 0.0127019648875505 -0.0305982678768403
LZTS1 4.46029034764812e-05 1.79079041604917 1 PAAD 0.0417425478098843 -0.0724864366098582
SIM1 4.46029034764812e-05 -2.32732651547504 1 PAAD -0.0238062947951674 0.0284812856322613
ATOH1 4.46029034764812e-05 -2.03667700367255 1 PAAD -0.0437710003165682 0.0104395443181665
MLXIPL 4.5617621183796e-05 -2.32640234976919 1 PAAD -0.0319797145515013 0.016989349094678
ROR2 4.61438555462272e-05 1.91123357587685 1 PAAD 0.0354789623187497 -0.0631539994715193
PCGF3 4.64912711792579e-05 -2.07270132089628 1 PAAD -0.0391379325727384 0.0319421146348395
SCX 4.6658652553154e-05 -2.6429508074339 1 PAAD -0.0443713099039838 0.0318864625208283
ZNF214 4.6658652553154e-05 -2.3055088484171 1 PAAD -0.0526928469935782 0.0387188483713815
NUPR1 4.6658652553154e-05 1.95040904499116 1 PAAD 0.0325106372329021 -0.074061476488585
KAT2A 4.71858373814481e-05 -2.01859320487744 1 PAAD -0.0323174808754998 0.0292332297398244
SNAPC4 4.74206662787047e-05 -2.14284003398577 1 PAAD -0.0332825421064113 0.0570880844877505
ZNF620 4.7735534825751e-05 -2.07425413115216 1 PAAD -0.0834535954187337 0.0692522192128721
INO80B 4.7735534825751e-05 -2.07824978833006 1 PAAD -0.0640281100726379 0.0488397686637468
CASZ1 4.7735534825751e-05 -2.04175881968362 1 PAAD -0.0464669645073456 0.0211762620591895
ZBTB45 4.7735534825751e-05 -1.96047228502921 1 PAAD -0.0460513095735093 0.0341944312982345
ZBED8 4.7735534825751e-05 -2.11257628771216 1 PAAD -0.0562268647361057 0.0424972743785512
THAP6 4.78991006820017e-05 -2.02290718349595 1 PAAD -0.0545362990719415 0.0478090969249327
CCNT2 4.86092911586886e-05 -1.9861169061675 1 PAAD -0.03972846414965 -0.00197107901847334
ZNF182 4.86092911586886e-05 -2.29188395368499 1 PAAD -0.044577440371859 0.0387125360486601
PHOX2B 4.86258504146299e-05 2.01417084292075 1 PAAD 0.0596545464052951 -0.081659962739305
SP110 4.86258504146299e-05 2.06408322880529 1 PAAD 0.0290221902711706 -0.0900847270002689
FOXJ1 4.86660180349441e-05 -2.81219107861533 1 PAAD -0.040263160460593 0.02767526977111
LHX4 4.86660180349441e-05 -2.35371671434702 1 PAAD -0.0305486482428472 0.0221938716179692
ZNF354B 4.86660180349441e-05 -2.50067966988036 1 PAAD -0.0379617024739992 0.0289185595220214
EFCAB7 4.86660180349441e-05 -2.22796532180644 1 PAAD -0.0609500326681579 0.0533049389270694
SCML4 4.86660180349441e-05 2.05200967122547 1 PAAD 0.0620115024356213 -0.102484995161414
MAK 4.86660180349441e-05 -2.74804654624557 1 PAAD -0.0435476507068901 0.0367233187658644
TCEAL6 4.86660180349441e-05 -2.25204692806083 1 PAAD 0.000928514511567911 -0.00958949415553873
RIPPLY2 4.86660180349441e-05 -2.93289215367824 1 PAAD -0.0138926795445487 0.0161553194976589
NUP133 4.86660180349441e-05 -1.99794607047567 1 PAAD -0.053521250740171 0.0534431678168294
E4F1 4.86660180349441e-05 -2.41747247650441 1 PAAD -0.0598390712162507 0.0307108998922819
VPS72 4.86660180349441e-05 -1.93471991671437 1 PAAD -0.0580497236302642 0.0376165901621949
ZNF841 4.88996007294225e-05 -2.22241675838996 1 PAAD -0.033824253084357 0.0249247839060942
STK36 4.93493745198312e-05 -2.16563012880233 1 PAAD -0.0451287641342733 0.0261468919482756
NOD2 4.97725816210768e-05 1.74526954841395 1 PAAD 0.0170034869369194 -0.0615365950224471
ZFPM1 4.97725816210768e-05 -2.24642286653033 1 PAAD -0.0427437131118348 0.0292033431084705
KMT5C 4.97725816210768e-05 -2.18859993054718 1 PAAD -0.0625150107069052 0.0498274915522566
TTC5 5.06915326851858e-05 -2.23412018555851 1 PAAD -0.04248852717206 0.0306931581837739
GCG 5.09028867863456e-05 -2.17295251249701 1 PAAD 0.00800971268789175 -0.0323040542975098
PLPP3 5.09395889446356e-05 1.83129680071743 1 PAAD 0.0432843959648332 -0.0639421805199097
IFNL1 5.09395889446356e-05 2.04971311762449 1 PAAD 0.0284211866281604 -0.087028421712602
NOTCH3 5.11546762436998e-05 1.8281742235758 1 PAAD 0.024702128652011 -0.0579603709884038
NME2 5.1476218066114e-05 -2.60509583417362 1 PAAD -0.0569726693754447 0.0231013227255838
GTF2IRD2 5.15977915196668e-05 -1.95876262557081 1 PAAD -0.0479853489843717 0.0456417576471613
DDX58 5.15977915196668e-05 1.83984452780831 1 PAAD 0.032095027875095 -0.0768706852121083
AHI1 5.15977915196668e-05 -1.84644074253985 1 PAAD -0.0337265519745468 0.0379254557507679
FEV 5.15977915196668e-05 -2.50294101491035 1 PAAD 0.0205058745136714 -0.0396285310434806
ZNF628 5.15977915196668e-05 -2.30139900677977 1 PAAD -0.0604402269804933 0.0491659128319499
MC1R 5.15977915196668e-05 -2.47164132565982 1 PAAD -0.0438864249165128 0.0368950493650642
ZBTB26 5.15977915196668e-05 -1.76930802428445 1 PAAD -0.049623350250938 0.0430835444880982
CDC73 5.15977915196668e-05 -1.8747735343456 1 PAAD -0.0433635459087204 -0.00415022815151177
ZFY 5.18786169117019e-05 -2.21733288319299 1 PAAD -0.000814853705528125 0.0015817279952437
CHD5 5.19297335612858e-05 -1.77112619997911 1 PAAD -0.00893107008337165 0.0144862004629227
RECQL5 5.19297335612858e-05 -2.18994559950364 1 PAAD -0.0647214684267465 0.0460066853454278
TNFRSF11A 5.19297335612858e-05 -1.8443286492787 1 PAAD -0.0690579018158756 0.0258394971774199
NELFA 5.19297335612858e-05 -2.15966862906963 1 PAAD -0.0527315259660503 0.0391046470527212
SRC 5.19297335612858e-05 -1.77289119700418 1 PAAD -0.0466334176639339 0.00697352867332301
ZBTB17 5.19297335612858e-05 -1.69772197213324 1 PAAD -0.0117294131478308 0.00100261498733746
SLIRP 5.19507362171424e-05 -2.07299448043179 1 PAAD -0.0547447554742914 0.0323954583056117
NR1H3 5.21991934015102e-05 -2.17520971033172 1 PAAD 0.0134510471021676 -0.0477341066222193
ZRANB2 5.2366730531615e-05 -1.87700942278985 1 PAAD -0.0349841536772548 0.0263085275910063
LMO1 5.2366730531615e-05 -2.86768963010861 1 PAAD 0.00503249830154402 -0.0182145282496851
LMO4 5.2366730531615e-05 -2.0939218885628 1 PAAD -0.0143376093829273 -0.0343562611671301
IRF6 5.26018706442035e-05 -2.13202198265983 1 PAAD -0.0730235742944187 0.0284998667335181
ZNF700 5.30409681043186e-05 -2.01012338794872 1 PAAD -0.0418086399485618 0.0132843148307208
NFKBID 5.36982704262174e-05 -1.93723418198972 1 PAAD -0.0507311207618243 0.0442507838593922
ALKBH4 5.36982704262174e-05 -2.25474740650275 1 PAAD -0.053038873732989 0.0482600710672302
ESRRG 5.36982704262174e-05 -1.84119908299183 1 PAAD -0.0321766973184519 0.00844612315488424
ELL2 5.36982704262174e-05 -1.76417952378476 1 PAAD 0.0270984294241979 -0.028693612707271
CCDC85B 5.36982704262174e-05 -2.28125140249035 1 PAAD -0.0181051378913927 7.44434466798086e-05
POU6F2 5.36982704262174e-05 -2.30265413210601 1 PAAD -0.0241055661093426 0.024064842788749
HOPX 5.36982704262174e-05 2.0308663540321 1 PAAD 0.0339000140527243 -0.0640381150998138
ZNF688 5.36982704262174e-05 -2.02614219239209 1 PAAD -0.0583000457774888 0.0430212623525471
SNF8 5.36982704262174e-05 -1.74288441613741 1 PAAD -0.0397886540736142 0.0335338283333292
TSSK4 5.36982704262174e-05 -2.3078377193566 1 PAAD -0.0381476147574098 0.0255859706480355
FAM200B 5.36982704262174e-05 -1.77845895164668 1 PAAD -0.043619169963839 0.0449611822243661
TEFM 5.36982704262174e-05 -1.97093487439121 1 PAAD -0.0656035557954632 0.0427000522325714
SEM1 5.37895738480325e-05 -1.81537325542792 1 PAAD -0.054843471389684 0.0305127222895812
CACTIN 5.37895738480325e-05 -1.9988888986 1 PAAD -0.059408314846223 0.0470515661974528
ZNF837 5.37895738480325e-05 -2.25433652143162 1 PAAD -0.0617504409672756 0.0598976108644918
ZNF98 5.37895738480325e-05 1.793525878388 1 PAAD 0.0218314455447708 -0.0484401565826153
NR0B1 5.37895738480325e-05 -2.81528215449761 1 PAAD -0.0104991610997518 0.00810445879700223
ATP8B1 5.37895738480325e-05 -1.81860157580579 1 PAAD -0.0588492747842153 0.0203559497138803
GTF2IRD2B 5.37895738480325e-05 -2.13568306850617 1 PAAD -0.0517719718815697 0.0553038965556369
ELP1 5.37895738480325e-05 -1.86320540075558 1 PAAD -0.00322946661399412 0.00757348876046683
ZNF224 5.37895738480325e-05 -2.40771611881897 1 PAAD -0.0448224808025402 0.0291479140384485
VGLL3 5.37895738480325e-05 2.06896377390994 1 PAAD 0.0289753794653449 -0.0709057702593228
CAPN3 5.37895738480325e-05 -2.24738957391609 1 PAAD -0.0306085200462961 0.0226938868044708
TRAK1 5.37895738480325e-05 -2.07215318467166 1 PAAD -0.0657702347578777 0.0408375354691935
MRPL12 5.3803827576681e-05 -1.65360619901637 1 PAAD -0.0435054642051219 0.0299577262766135
NR0B2 5.3803827576681e-05 -1.69829217026544 1 PAAD -0.0220756296599023 -0.00451817689150665
ARGLU1 5.3803827576681e-05 -1.8202377252544 1 PAAD -0.0441318576836764 0.0328980991376205
ANKRA2 5.3803827576681e-05 -2.36522100574904 1 PAAD -0.0519782584057727 0.0392560755153971
NKX2-2 5.3803827576681e-05 -3.12829945193351 1 PAAD -0.0111697522959243 0.0180925958187484
TNRC18 5.3803827576681e-05 -2.05964165441265 1 PAAD -0.090320527406755 0.0576487918388457
HSF4 5.3803827576681e-05 -2.6804438003396 1 PAAD -0.0561373415462449 0.040858873462265
TESC 5.3803827576681e-05 -1.69332346279972 1 PAAD -0.0532394078289835 0.0215635653481805
THOC1 5.3803827576681e-05 -2.02166921673061 1 PAAD -0.0405914570097918 0.0295265275703262
RBM39 5.3803827576681e-05 -2.03761412366622 1 PAAD -0.0414447532682996 0.0417352641535941
ZNF536 5.3803827576681e-05 1.84627931653485 1 PAAD 0.0355871648329541 -0.0487404741790473
TFB2M 5.3803827576681e-05 -1.83411686017268 1 PAAD -0.0658771279530263 0.0538043635134713
SCRT1 5.3803827576681e-05 -3.05640807187334 1 PAAD 0.00673878205389136 -0.00910011973047823
CCNL2 5.3803827576681e-05 -1.89276449494178 1 PAAD -0.0321005878060856 0.00726710018671481
THAP9 5.40892487104862e-05 -2.01286404237172 1 PAAD -0.0558426028511348 0.0715473365631533
CREBZF 5.40892487104862e-05 -1.92209232215214 1 PAAD -0.0328534570122819 0.00213785925033029
METTL23 5.40892487104862e-05 -1.75768090448215 1 PAAD -0.0431196220731701 0.0362172259249971
IRX2 5.40892487104862e-05 -2.76984890665484 1 PAAD 0.0116947909579958 -0.0253806089451586
CHCHD2 5.40892487104862e-05 -1.77570989866715 1 PAAD -0.0407858566636698 0.024056107161437
ABCA2 5.40892487104862e-05 -1.6959815979602 1 PAAD 0.00227404791772646 -0.0102579571275013
TBX2 5.40892487104862e-05 1.89482519674964 1 PAAD 0.041318490067781 -0.0744963045773587
GLI4 5.40892487104862e-05 -2.65132326002085 1 PAAD -0.0640773172170806 0.0442902338528286
ENG 5.40892487104862e-05 1.66422204917307 1 PAAD 0.0397061970064871 -0.0680828571113282
SCAND1 5.40892487104862e-05 -2.62374284426987 1 PAAD -0.0491085173217115 0.0448563637753393
WNT4 5.40892487104862e-05 -2.94422306319046 1 PAAD -0.010659109304442 0.0108048592335728
NR1I2 5.40892487104862e-05 -2.07772013288675 1 PAAD -0.0393433840943568 0.000341451716964116
N4BP2L2 5.40892487104862e-05 -1.81017176101405 1 PAAD -0.0396116866312688 0.0396624660506733
QARS 5.40892487104862e-05 -1.79751802663896 1 PAAD -0.0412614271312883 0.00662351884531616
MYT1L 5.40892487104862e-05 -2.58921232428096 1 PAAD 0.00259325787241243 -0.0136752239383876
HELZ2 5.40892487104862e-05 1.91030339187893 1 PAAD -0.00029293062282943 -0.0294545214695051
CDK5RAP3 5.40892487104862e-05 -2.16425341947035 1 PAAD -0.0424096352409998 0.0394714890397867
RXRG 5.41137642100185e-05 -2.52722603803336 1 PAAD 0.00596840921364863 -0.0160877908755618
ZNF26 5.43519667668219e-05 -2.39173477076671 1 PAAD -0.0482302092160738 0.039458087559714
PNN 5.43657147273744e-05 -2.26710975308864 1 PAAD -0.0520325618067475 0.0386761789821662
FHL5 5.49407613672895e-05 1.72325467943327 1 PAAD 0.0529298138495816 -0.0789804169196418
CENPT 5.50103389308969e-05 -2.07105719696499 1 PAAD -0.0372257411668422 0.0330379774538668
LPIN3 5.50712013051727e-05 -2.06044172131267 1 PAAD -0.0554241100400025 0.0392826171655795
FBXL15 5.50712013051727e-05 -2.40595946025728 1 PAAD -0.0569140425212353 0.0505234059143516
FZD5 5.50712013051727e-05 -1.81525549366632 1 PAAD -0.0343118625041939 -0.00429746785476514
ZNF169 5.50712013051727e-05 -2.28980336150259 1 PAAD -0.0471005487659395 0.0188754776306681
IHH 5.50712013051727e-05 -2.16192139117465 1 PAAD -0.0546828532729665 0.0149734469929293
TRIM11 5.50712013051727e-05 -1.65645786045284 1 PAAD -0.0603233720300589 0.0305874721159715
MED31 5.50712013051727e-05 -1.84879698379777 1 PAAD -0.0429708142385043 0.0410051991664094
GTF2H4 5.50712013051727e-05 -1.82188811754853 1 PAAD -0.0565113694076356 0.0370765914462157
DMTF1 5.50712013051727e-05 -2.27261410559422 1 PAAD -0.0320419785756559 0.0336841514723936
ARHGEF5 5.50712013051727e-05 -1.9434084359469 1 PAAD -0.0565456524240339 0.0242472469449847
NEUROD1 5.50712013051727e-05 -3.24770329416441 1 PAAD 0.0186217796084005 -0.0250359401378749
SPAG8 5.50712013051727e-05 -2.70661580894268 1 PAAD -0.0379847021219496 0.0501473656185307
APBB3 5.50712013051727e-05 -2.2278526996374 1 PAAD -0.0261572168242138 0.0257761194529146
HDAC10 5.50712013051727e-05 -2.53033334035456 1 PAAD -0.0463289843944257 0.043313912793302
NFATC2IP 5.50712013051727e-05 -1.84765777508553 1 PAAD -0.0493903631041825 0.0103243373054107
ACTL6B 5.51095816355371e-05 -3.16651464210245 1 PAAD 0.00270339713247915 -0.000837591368531445
INSM1 5.51704634200599e-05 -3.04346202170168 1 PAAD 0.000734837209876119 -0.00267804659421431
MECOM 5.53995802404995e-05 -1.90495382928033 1 PAAD -0.0293570104722751 -0.000649450557063125
ZSCAN21 5.53995802404995e-05 -1.96073705764228 1 PAAD -0.054616642482334 0.0416769862881278
TAGLN3 5.5930598075032e-05 -2.69773831404985 1 PAAD 0.0061328762479738 -0.0137476942832601
PABPC1L 5.59790995353413e-05 -2.65485794406786 1 PAAD -0.0542544933776512 0.0344199251473984
MYT1 5.60842713540487e-05 -2.64081938532062 1 PAAD 0.00377308006108666 -0.0117055191592042
OVOL1 5.62763012499072e-05 -1.68706232388069 1 PAAD -0.0400649920566783 0.00146819639199938
MAPK3 5.63858868695032e-05 -1.7825272832735 1 PAAD -0.036302721048642 -0.00730784950736912
PHOX2A 5.63858868695032e-05 2.00428707226109 1 PAAD 0.0619915975092108 -0.099375799104626
TRPV1 5.63858868695032e-05 -2.13203801710326 1 PAAD -0.0465252430627209 0.067857652631013
CAPN15 5.63858868695032e-05 -1.84576493917317 1 PAAD -0.0601972079019922 0.0230520008836306
KDM3A 5.63858868695032e-05 -1.92033259543819 1 PAAD -0.0280092780959914 -9.6636308138205e-05
TRIM52 5.63972202887952e-05 -2.37891983655985 1 PAAD -0.0403217589348537 0.0337936092069972
RFX6 5.63972202887952e-05 -3.29123676498261 1 PAAD 0.0161145176415861 -0.0235868691089704
TCERG1 5.63972202887952e-05 -2.30093107072319 1 PAAD -0.0531955358429839 0.0382188992211868
CTNND2 5.63972202887952e-05 -2.16227220448714 1 PAAD -0.0103537648457672 -0.00309370965324073
ZGPAT 5.63972202887952e-05 -2.29213007249047 1 PAAD -0.0523630388622915 0.0435329026611154
ZNF423 5.65590276092969e-05 1.90087785052523 1 PAAD 0.0308215919747843 -0.0559713804763583
ZNF789 5.65590276092969e-05 -2.71310410358639 1 PAAD -0.0511164613789178 0.0342546053257038
ZNF692 5.73246575724424e-05 -2.864068892639 1 PAAD -0.0569708363744613 0.0434386725187268
ISL1 5.73246575724424e-05 -2.80327058464426 1 PAAD -0.00929412854875692 0.0157572221965094
GDF9 5.73246575724424e-05 -1.92281939634688 1 PAAD -0.0528540117648194 0.0617785378780899
POLR3F 5.73246575724424e-05 -1.58935261701619 1 PAAD -0.0250044799619753 0.0318024116204948
HNF4A 5.738199977434e-05 -2.47213169853191 1 PAAD -0.0613631335385466 0.0379279012432234
PSMD4 5.738199977434e-05 -1.91639382809948 1 PAAD -0.0408985841138906 0.0160065656774095
BMP6 5.738199977434e-05 1.72818690215291 1 PAAD 0.0331172811036042 -0.0446746054821031
SYK 5.738199977434e-05 1.72462431460241 1 PAAD 0.0239466975876689 -0.0585741307871597
TCEAL2 5.76240294224277e-05 -1.98746342119279 1 PAAD 0.00326370551743876 -0.0152745129968062
SS18L1 5.76240294224277e-05 -2.51215561727006 1 PAAD -0.0550576355694273 0.0488925088145193
HAMP 5.76240294224277e-05 2.02597937517523 1 PAAD 0.0185464735360433 -0.0756212815045422
TOP2A 5.78212820698922e-05 1.78188671012232 1 PAAD -0.0488300878353914 0.0185732699838987
PIDD1 5.81441945293194e-05 -2.46737454216338 1 PAAD -0.0443428740599221 0.0410793716641745
EPCAM 5.82097351824901e-05 -1.9557809884981 1 PAAD -0.0699712243437629 0.0432807178515991
PAX6 5.82860768157363e-05 -2.67699700585914 1 PAAD 0.0130795307309253 -0.0184812493161821
APOBEC1 5.83688449594713e-05 -2.18350389422426 1 PAAD -0.0415753778889894 -0.000334139407378692
PDX1 5.84257337095136e-05 -1.8894446174915 1 PAAD -0.0388345482365996 0.0247038383409121
PTPRN 5.84909295375834e-05 -3.04919496269514 1 PAAD 0.00711478157918268 -0.0140872855119328
